,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1021/acsnano.7b05020,Peoples R China,East China Normal Univ,ACS NANO,18.027,2017-10-01,132,NaN,NaN,NaN,"In addition, the NiFeSP/NF presents excellent overall water splitting performance with a cell voltage as low as 1.58 V at a current density of 10 mA cm(-2)",No pH key word.10.1021/acsnano.7b05020,NaN,NaN,NaN,Fe,Ni,P,S,Si,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/ijms22189919,Russia,Russian Acad Sci,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,6.208,2021-10-06,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/ijms22189919,NaN,NaN,NaN,C,O,S,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cjoc.202000487,Peoples R China,Hunan Normal Univ,CHINESE JOURNAL OF CHEMISTRY,5.56,2021-01-26,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cjoc.202000487,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.commatsci.2017.07.016,South Africa,Univ Johannesburg,COMPUTATIONAL MATERIALS SCIENCE,3.572,2017-10-01,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.commatsci.2017.07.016,NaN,NaN,NaN,Ag,Bi,O,P,Sr,Ti,V,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/sstr.202000119,Peoples R China,Nanjing Tech Univ,SMALL STRUCTURES,11.343,2021-10-20,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/sstr.202000119,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.7b02079,Peoples R China,Xiamen Univ,ACS CATALYSIS,13.7,2017-09-01,179,NaN,NaN,NaN,"The (Ni,Co)Se-2-GA only requires a low cell voltage of 1.60 V to reach the current density of 10 mA cm(-2), making the (Ni,Co)Se-2-GA hybrid a competitive alternative to noble metal based catalysts for water splitting.",No pH key word.10.1021/acscatal.7b02079,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1246/cl.220174,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1246/cl.220174,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9se00355j,Japan,Univ Toyama,SUSTAINABLE ENERGY & FUELS,6.813,2019-11-05,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9se00355j,NaN,NaN,NaN,I,K,O,Ta,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/accountsmr.1c00135,Peoples R China,Chinese Acad Sci,ACCOUNTS OF MATERIALS RESEARCH,1.63,2021-11-11,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/accountsmr.1c00135,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ccr.2019.213081,Peoples R China,Changchun Univ Sci & Technol,COORDINATION CHEMISTRY REVIEWS,24.833,2019-11-28,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ccr.2019.213081,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.solener.2018.12.028,South Korea,Chonnam Natl Univ,SOLAR ENERGY,7.188,2019-02-15,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.solener.2018.12.028,NaN,NaN,NaN,C,Ga,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,10.1007/s40242-021-1346-5,Peoples R China,Hong Kong Polytech Univ,CHEMICAL RESEARCH IN CHINESE UNIVERSITIES,2.726,2021-11-08,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s40242-021-1346-5,NaN,NaN,NaN,B,F,N,P,S,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2021.160316,Poland,Polish Acad Sci,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2021-06-24,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jallcom.2021.160316,NaN,NaN,NaN,Au,Cr,O,Ti,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/anie.201901409,Peoples R China,Wuhan Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2019-04-10,390,NaN,NaN,49.0,"Density functional theory calculations and experimental results reveal that the electron transfer from CoP to Co-MOF through N-P/N-Co bonds could lead to the optimized adsorption energy of H2O (Delta G(H2O*)) and hydrogen (Delta G(H*)), which, together with the unique porous structure of Co-MOF, contributes to the remarkable HER performance with an overpotential of 49 mV at a current density of 10 mA cm(-2) in 1 M phosphate buffer solution (PBS, pH 7.0)","Normal,only neutral.",0,0,1,Co,P,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201901409,Peoples R China,Wuhan Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2019-04-10,390,27.0,34.0,NaN,"In addition, the CoP/Co-MOF hybrid also displays Pt-like performance in 0.5 M H2SO4 and 1 M KOH, with the overpotentials of 27 and 34 mV, respectively, at a current density of 10 mA cm(-2).","Normal,acid and alkaline.",0,0,0,Co,P,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8nr03846e,Peoples R China,Hebei Univ Sci & Technol,NANOSCALE,8.307,2018-12-28,137,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8nr03846e,NaN,NaN,NaN,C,Co,N,P,None,None,None,None,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ta09494b,South Korea,Korea Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-04-19,83,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8ta09494b,NaN,NaN,NaN,C,O,P,S,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/polym10091002,New Zealand,Victoria Univ Wellington,POLYMERS,4.967,2018-12-28,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/polym10091002,NaN,NaN,NaN,Cu,None,None,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jcis.2022.06.163,Peoples R China,Zhejiang Normal Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2022-08-09,0,NaN,NaN,NaN,"In particular, the optimized Fe-MOF/Au-8/FF composites used as bifunctional electrocatalysts for overall water splitting require only small voltage of 1.61 V to achieve a current density of 10 mA cm(-2)",No pH key word.10.1016/j.jcis.2022.06.163,NaN,NaN,NaN,Au,Fe,None,None,None,None,None,None,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,10.1016/j.fuel.2020.118544,Peoples R China,Qingdao Univ Sci & Technol,FUEL,8.035,2020-09-14,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2020.118544,NaN,NaN,NaN,C,N,Zr,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.chemmater.9b02790,Spain,Catalonia Inst Energy Res IREC,CHEMISTRY OF MATERIALS,10.508,2019-10-11,72,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.chemmater.9b02790,NaN,NaN,NaN,Cl,Cu,O,S,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jechem.2021.01.0212095-4956/,Peoples R China,Univ Elect Sci & Technol China,JOURNAL OF ENERGY CHEMISTRY,13.599,2021-05-16,22,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jechem.2021.01.0212095-4956/,NaN,NaN,NaN,Bi,Ga,Ge,In,P,S,Sb,Se,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acsami.6b12803,Peoples R China,East China Univ Sci & Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,2016-12-21,245,NaN,NaN,NaN,"The bifunctional electrocatalysts can be further used for overall water splitting, with a current density of similar to 10 mA/cm(2) at the applied voltage of 1.63 V for long-term electrolysis test, rivalling the performance of Pt and IrO2 combination as benchmarks",No pH key word.10.1021/acsami.6b12803,NaN,NaN,NaN,Co,Fe,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.snb.2003.08.008,NJ 07030 USA,Stevens Inst Technol,SENSORS AND ACTUATORS B-CHEMICAL,9.221,2004-02-01,115,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.snb.2003.08.008,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1gc03768d,Peoples R China,Nankai Univ,GREEN CHEMISTRY,11.034,2022-01-12,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1gc03768d,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.1c04208,Taiwan,Natl Cheng Kung Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2021-08-18,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.1c04208,NaN,NaN,NaN,Ga,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1039/c8ta05912h,Peoples R China,Harbin Inst Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-02-05,32,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8ta05912h,NaN,NaN,NaN,Mo,S,Se,V,W,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.1401902jes,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/2.1401902jes,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.01.001,Serbia,Univ Belgrade,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-03-08,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2021.01.001,NaN,NaN,NaN,Au,C,Cl,Pd,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.jallcom.2019.06.067,Italy,ENEA,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2019-07-24,28,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jallcom.2019.06.067,NaN,NaN,NaN,Fe,Mg,O,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1cy01378e,India,Indian Inst Technol,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2022-01-13,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1cy01378e,NaN,NaN,NaN,C,Cr,Mo,O,W,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/02603594.2021.2013827,India,Maharaja Sayajirao Univ Baroda,COMMENTS ON INORGANIC CHEMISTRY,5.476,2022-01-21,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/02603594.2021.2013827,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/nano9101460,South Korea,Sejong Univ,NANOMATERIALS,5.719,2019-11-25,7,53.0,NaN,NaN,"The Ag2Se catalysts show improved electrochemical surface area and good HER electrocatalytic behavior (367 mV overpotential @ 10 mA.cm(-2), exchange current density: similar to 1.02 x 10(-3) mA.cm(-2), and Tafel slope: 53 mV.dec(-1)) in an acidic medium)","Normal,only acid.",1,1,0,Ag,S,Se,Te,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.est.1c07152,Peoples R China,Guangdong Univ Technol,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2022-06-01,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.est.1c07152,NaN,NaN,NaN,Cr,I,O,S,Sn,V,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.1141906jes,South Korea,Kwangwoon Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2019-04-25,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/2.1141906jes,NaN,NaN,NaN,Li,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1nj04558j,Peoples R China,Xi An Jiao Tong Univ,NEW JOURNAL OF CHEMISTRY,3.925,2022-01-15,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1nj04558j,NaN,NaN,NaN,Au,Cd,O,Zn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta13929j,Peoples R China,Soochow Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2020-04-07,54,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9ta13929j,NaN,NaN,NaN,C,N,O,P,None,None,None,None,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.biortech.2017.06.125,South Korea,Ulsan Natl Inst Sci & Technol,BIORESOURCE TECHNOLOGY,11.889,2017-10-01,35,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.biortech.2017.06.125,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/cjce.20627,Iran,Shiraz Univ,CANADIAN JOURNAL OF CHEMICAL ENGINEERING,2.5,2012-10-03,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cjce.20627,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8nr00253c,India,Indian Inst Sci Educ & Res Thiruvananthapuram,NANOSCALE,8.307,2018-12-28,58,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8nr00253c,NaN,NaN,NaN,O,S,W,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.etran.2022.100171,Peoples R China,Tsinghua Univ,ETRANSPORTATION,13.661,2022-05-27,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.etran.2022.100171,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.electacta.2020.137536,Peoples R China,Anhui Univ Sci & Technol,ELECTROCHIMICA ACTA,7.336,2021-02-04,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.electacta.2020.137536,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jacs.1c00802,Peoples R China,Chinese Acad Sci,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2021-08-26,42,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.1c00802,NaN,NaN,NaN,Bi,O,V,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9cc04460d,Peoples R China,Tianjin Univ Technol,CHEMICAL COMMUNICATIONS,6.065,2019-09-04,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9cc04460d,NaN,NaN,NaN,Ag,N,Pd,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.08.059,India,Indian Inst Technol Delhi,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-12-11,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.08.059,NaN,NaN,NaN,C,N,O,Ti,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1149/2.1151913jes,CA 94720 USA,Lawrence Berkeley Natl Lab,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2019-09-20,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/2.1151913jes,NaN,NaN,NaN,C,P,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,10.1016/j.fuel.2017.08.012,IL 62901 USA,Southern Illinois Univ,FUEL,8.035,2017-12-01,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2017.08.012,NaN,NaN,NaN,C,Fe,O,Sc,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2016.11.114,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2016.11.114,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s11244-020-01346-4,Mexico,Univ Autonoma Metropolitana Iztapalapa,TOPICS IN CATALYSIS,2.781,2020-08-17,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11244-020-01346-4,NaN,NaN,NaN,Fe,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.201606550,Peoples R China,Jilin Univ,ADVANCED MATERIALS,32.086,2017-05-03,619,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adma.201606550,NaN,NaN,NaN,Au,N,O,Ti,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ica.2020.119440,India,Indian Inst Technol BHU,INORGANICA CHIMICA ACTA,3.118,2020-04-16,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ica.2020.119440,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.apcatb.2021.120916,Peoples R China,Qingdao Univ Sci & Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2022-05-07,4,NaN,12.0,NaN,"Additionally, in alkaline electrocatalytic hydrogen evolution reaction (HER), RuGd-rGO NPs performed admirable (eta = 12 mV at 10 mA cm(-2), TOF=30.6 H-2 s(- 1) at 0.1 V), which also can be stable for 500 h even if it provides industry-related current density of 500 mA cm(-2)","Normal,only alkaline.",0,0,0,Er,Gd,La,Ru,Yb,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
