,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Final_Y,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1016/j.catcom.2019.02.006,Peoples R China,Dalian Minzu Univ,CATALYSIS COMMUNICATIONS,3.51,2019-04-12,13,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.catcom.2019.02.006,NaN,NaN,NaN,Ag,C,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.molcata.2009.04.008,Israel,Hebrew Univ Jerusalem,JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL,5.008,2009-08-04,2,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.molcata.2009.04.008,NaN,NaN,NaN,Cl,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,10.1016/j.cej.2016.04.017,Peoples R China,Hebei Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2016-07-13,56,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2016.04.017,NaN,NaN,NaN,Ce,Hg,N,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.0c13597,Peoples R China,Northwestern Polytech Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2021-01-29,39,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsami.0c13597,NaN,NaN,NaN,Co,Cr,Cu,Fe,Ir,Mn,N,Ni,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.3389/fchem.2019.00766,Peoples R China,Guangdong Univ Technol,FRONTIERS IN CHEMISTRY,5.545,2019-12-31,7,NaN,NaN,NaN,Error in finding FE keyword.10.3389/fchem.2019.00766,NaN,NaN,NaN,C,Co,N,O,Pt,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jssc.2022.123485,Peoples R China,East China Normal Univ,JOURNAL OF SOLID STATE CHEMISTRY,3.656,2022-09-14,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jssc.2022.123485,NaN,NaN,NaN,Cl,Co,N,None,None,None,None,None,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1006/jcat.1999.2561,CA 92521 USA,Univ Calif Riverside,JOURNAL OF CATALYSIS,8.047,1999-09-10,57,NaN,NaN,NaN,Error in finding FE keyword.10.1006/jcat.1999.2561,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.201605717,South Korea,Ulsan Natl Inst Sci & Technol UNIST,ADVANCED FUNCTIONAL MATERIALS,19.924,2017-03-03,73,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adfm.201605717,NaN,NaN,NaN,C,Cu,Ir,N,O,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1039/c6ta09887h,Peoples R China,South China Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2017-02-07,31,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c6ta09887h,NaN,NaN,NaN,C,F,N,S,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2017.01.010,Peoples R China,Qingdao Univ Sci & Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2017-05-15,160,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2017.01.010,NaN,NaN,NaN,C,Fe,N,Ni,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1038/srep21365,Peoples R China,Chinese Acad Sci,SCIENTIFIC REPORTS,4.996,2016-03-09,27,NaN,NaN,NaN,Error in finding FE keyword.10.1038/srep21365,NaN,NaN,NaN,C,N,None,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2022.08.067,Peoples R China,Heilongjiang Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2022-09-03,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcis.2022.08.067,NaN,NaN,NaN,C,F,N,Pt,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,10.1039/d1ta09459a,Germany,Max Planck Inst Colloids & Interfaces,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2021-11-29,4,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d1ta09459a,NaN,NaN,NaN,Cu,I,Pt,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.matchemphys.2021.125437,India,Univ Delhi,MATERIALS CHEMISTRY AND PHYSICS,4.778,2022-02-01,3,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.matchemphys.2021.125437,NaN,NaN,NaN,B,C,N,Na,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.13227/j.hjkx.201901100,NaN,NaN,NaN,0.0,2019-10-17,0,NaN,NaN,NaN,Error in finding FE keyword.10.13227/j.hjkx.201901100,NaN,NaN,NaN,C,Co,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2022.07.180,NaN,NaN,Journal of colloid and interface science,9.965,2022-08-09,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcis.2022.07.180,NaN,NaN,NaN,C,Fe,Ni,Zn,None,None,None,None,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ensm.2019.12.013,Peoples R China,Qingdao Univ Sci & Technol,ENERGY STORAGE MATERIALS,20.831,2020-04-09,48,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ensm.2019.12.013,NaN,NaN,NaN,C,N,Zn,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.20964/2019.07.27,Peoples R China,North Minzu Univ,INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE,1.541,2019-07-24,2,NaN,NaN,NaN,Error in finding FE keyword.10.20964/2019.07.27,NaN,NaN,NaN,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/j.apcatb.2014.10.073,Turkey,Ege Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2015-04-01,92,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2014.10.073,NaN,NaN,NaN,N,O,Si,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.201705048,Peoples R China,Wuhan Univ Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,2018-12-28,277,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adfm.201705048,NaN,NaN,NaN,C,Co,Ir,N,O,Zn,None,None,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcat.2019.11.016,IL 60208 USA,Northwestern Univ,JOURNAL OF CATALYSIS,8.047,2020-04-23,7,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcat.2019.11.016,NaN,NaN,NaN,C,N,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.04.024,Peoples R China,Cent South Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-06-17,10,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2020.04.024,NaN,NaN,NaN,C,Co,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.201805298,Peoples R China,Lanzhou Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2019-01-22,281,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adfm.201805298,NaN,NaN,NaN,C,Mo,Ni,O,Pt,S,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2017.09.024,Peoples R China,Lanzhou Jiaotong Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2017-10-26,6,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2017.09.024,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.201906081,Peoples R China,HUST,ADVANCED FUNCTIONAL MATERIALS,19.924,2019-11-20,147,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adfm.201906081,NaN,NaN,NaN,C,N,Zn,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.4028/www.scientific.net/SSP.124-126.1713,South Korea,Gyeongsang Natl Univ,"ADVANCES IN NANOMATERIALS AND PROCESSING, PTS 1 AND 2",0.493,2007-01-01,7,NaN,NaN,NaN,Error in finding FE keyword.10.4028/www.scientific.net/SSP.124-126.1713,NaN,NaN,NaN,C,Mn,N,O,P,Pt,Si,Ti,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6gc01413e,Peoples R China,Beihang Univ,GREEN CHEMISTRY,11.034,2016-10-26,21,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c6gc01413e,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,10.1016/j.cej.2020.125407,Peoples R China,Cent South Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2020-07-06,38,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2020.125407,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.08.220,Peoples R China,Yanshan Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-11-04,7,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2021.08.220,NaN,NaN,NaN,C,Cl,Mn,N,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2019.226892,Peoples R China,Northeastern Univ,JOURNAL OF POWER SOURCES,9.794,2019-10-04,11,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2019.226892,NaN,NaN,NaN,C,Co,Zn,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.colsurfa.2021.126219,Peoples R China,Southwest Petr Univ,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,2021-03-27,5,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.colsurfa.2021.126219,NaN,NaN,NaN,C,Co,N,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1002/celc.201901667,Peoples R China,South China Univ Technol,CHEMELECTROCHEM,4.782,2020-03-02,10,95.9,NaN,"Here, a sulfur-nitrogen co-doped porous biocarbon catalyst derived from biomass lignin is reported, which has a high Faradaic efficiency (FE) of 95.9 % for ECRR to CO at a low overpotential of 490 mV and the corresponding average current density and yield of CO are -1.98 mA cm(-2) and 8.8 L m(-2) h(-1), respectively",No Y value found10.1002/celc.201901667,0,0,0,C,Cl,N,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/j.jmst.2021.05.083,Peoples R China,Univ Elect Sci & Technol China,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,10.319,2022-06-02,6,9.83,16.52,"The FeNi@CNS is demonstrated to be a highly efficient NRR catalyst, which exhibits better NRR performance with exceptional Faradaic efficiency of 9.83% and an NH3 yield of 16.52 mu g h(-1) cm(-2) in 0.1 M Na2SO4 aqueous solution","Normal, FE value found.",1,0,0,Fe,N,Na,Ni,O,S,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jiec.2019.07.018,South Korea,Incheon Natl Univ,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,6.76,2019-10-14,5,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jiec.2019.07.018,NaN,NaN,NaN,C,Pd,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.catcom.2014.12.019,Peoples R China,Daizong St 61,CATALYSIS COMMUNICATIONS,3.51,2015-03-04,25,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.catcom.2014.12.019,NaN,NaN,NaN,C,Co,O,Pt,Ti,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1039/d0qi01511c,Peoples R China,Univ Elect Sci & Technol China,INORGANIC CHEMISTRY FRONTIERS,7.779,2021-05-24,6,9.6,28.69,"In 0.1 M HCl, CeP-rGO achieves a large NH3 yield of 28.69 mu g h(-1) mg(cat.)(-1) and a high faradaic efficiency of 9.6% at -0.40 V, and it also shows high electrochemical and structural stability","Normal, FE value found.",1,0,0,C,Ce,Cl,N,P,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/0926-3373(94)00043-3,NaN,NaN,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,1995-02-11,248,NaN,NaN,NaN,Error in finding FE keyword.10.1016/0926-3373(94)00043-3,NaN,NaN,NaN,Cu,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.diamond.2022.109197,Japan,Kagoshima Univ,DIAMOND AND RELATED MATERIALS,3.806,2022-07-27,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.diamond.2022.109197,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1039/d2nj00949h,Peoples R China,Zhejiang Normal Univ,NEW JOURNAL OF CHEMISTRY,3.925,2022-04-22,1,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d2nj00949h,NaN,NaN,NaN,Hf,N,O,Pd,Zr,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.seppur.2021.119724,Peoples R China,Qingdao Univ Sci & Technol,SEPARATION AND PURIFICATION TECHNOLOGY,9.136,2021-10-27,5,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.seppur.2021.119724,NaN,NaN,NaN,Al,B,Cu,Fe,N,O,P,Zn,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1002/adma.201808043,Peoples R China,Univ Sci & Technol China,ADVANCED MATERIALS,32.086,2019-04-10,241,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adma.201808043,NaN,NaN,NaN,C,Co,N,Zn,None,None,None,None,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/2053-1591/ab573b,Peoples R China,Chengdu Univ Informat Technol,MATERIALS RESEARCH EXPRESS,2.025,2020-03-11,3,NaN,NaN,NaN,Error in finding FE keyword.10.1088/2053-1591/ab573b,NaN,NaN,NaN,C,Co,N,Zn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/slct.201801419,India,CSIR,CHEMISTRYSELECT,2.307,2018-08-22,6,NaN,NaN,NaN,Error in finding FE keyword.10.1002/slct.201801419,NaN,NaN,NaN,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1115/1.4046479,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,Error in finding FE keyword.10.1115/1.4046479,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/10916466.2015.1098670,Peoples R China,Henan Univ,PETROLEUM SCIENCE AND TECHNOLOGY,1.695,2016-01-13,14,NaN,NaN,NaN,Error in finding FE keyword.10.1080/10916466.2015.1098670,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta01321k,Peoples R China,Jilin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-05-01,41,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c9ta01321k,NaN,NaN,NaN,Mo,S,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2014.10.118,Peoples R China,Chongqing Univ,JOURNAL OF POWER SOURCES,9.794,2015-02-19,48,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2014.10.118,NaN,NaN,NaN,C,N,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.118822,Peoples R China,South China Univ Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2020-05-28,11,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2020.118822,NaN,NaN,NaN,Fe,N,O,Zr,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcou.2019.02.001,Peoples R China,Beijing Univ Chem Technol,JOURNAL OF CO2 UTILIZATION,8.321,2019-03-28,60,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcou.2019.02.001,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1039/d1nr05695f,Peoples R China,Hunan Univ,NANOSCALE,8.307,2021-11-11,1,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d1nr05695f,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1088/1361-6528/ab4144,Peoples R China,Hebei Univ Technol,NANOTECHNOLOGY,3.953,2019-10-04,12,NaN,NaN,NaN,Error in finding FE keyword.10.1088/1361-6528/ab4144,NaN,NaN,NaN,Co,N,S,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal9050471,Spain,CSIC,CATALYSTS,4.501,2019-07-09,7,NaN,NaN,NaN,Error in finding FE keyword.10.3390/catal9050471,NaN,NaN,NaN,C,Ir,Mo,N,Ni,O,P,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.electacta.2009.02.073,India,Indian Inst Technol,ELECTROCHIMICA ACTA,7.336,2009-07-01,237,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2009.02.073,NaN,NaN,NaN,C,N,Pt,Ru,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0cc02217a,Peoples R China,Harbin Inst Technol,CHEMICAL COMMUNICATIONS,6.065,2020-07-16,22,10.53,17.51,"Herein, FeMoO(4)nanorods are explored as an efficient electrocatalyst for nitrogen reduction reaction (NRR) in 0.1 M Na(2)SO(4)solution, with an NH(3)yield rate of 17.51 mu g h(-1)mg(-1)and a high faradaic efficiency (FE) of 10.53%","Normal, FE value found.",0,0,0,Fe,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
