Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,OVP,Remark_Sentence,Bug_Note,Ph,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
1,10.1016/j.electacta.2019.135537,South Korea,Jeonbuk Natl Univ,ELECTROCHIMICA ACTA,7.336,2/12/2020,32,136,"The as-prepared Co3S4@ MoS2-Ni3S2 nanorods display outstanding electrocatalytic performance towards OER and HER with overpotential (eta) of 270 mV and 136 mV at a current density of 50 mA cm(-2) for OER, 10 mA cm(-2) for HER in 1 M KOH solutions respectiv","Normal,only alkaline.",13,1,1,0,Co,Ni,Mo,S,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1002/cctc.201900324,Peoples R China,Jilin Univ,CHEMCATCHEM,5.497,6/21/2019,13,134,"In 1 M KOH, the catalyst exhibits an excellent HER performance with a pretty low overpotential (134 mV at current density of 10 mA cm(-2)) and a small Tafel slope (51 mV dec(-1)), which exceeded the currently reported un-doped Mo2C catalyst","Normal,only alkaline.",13,0,0,0,C,Mo,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.03.016,Peoples R China,Guangdong Pharmaceut Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,6/1/2022,1,51,The Ni3Mo3N@NC MSs showed high performance for HER in 1 M KOH solution with a small overpotential of 51 mV at 10 mA cm(-2) and superior stability,"Normal,only alkaline.",13,0,0,0,C,Mo,N,Ni,O,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b04553,Peoples R China,Zhejiang Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,45,31,"As expected, the optimal Co-doping WC (Co/W molar ratio = 3) efficiently catalyzed HER with a low onset potential (31 mV) and a current density of 10 mA cm(-2) at a low overpotential of 98 mV in 1.0 M KOH media, which was superior to that of WC/CN and Co/","Normal,only alkaline.",13,0,1,0,Co,Fe,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1007/s12678-019-00521-w,Peoples R China,Zhejiang Sci Tech Univ,ELECTROCATALYSIS,2.933,6/4/2019,11,90,"The as-obtained CoS2/CoP/CC exhibited promising performances for HER and OER with low overpotentials of 90 and 334mV at a current density of 10mAcm(-2) in 1.0M KOH, respectively","Normal,only alkaline.",13,1,1,0,C,Co,F,O,P,S,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/admi.201901302,Peoples R China,Nanjing Univ,ADVANCED MATERIALS INTERFACES,6.389,12/19/2019,24,68,"Consequently, this CoP NS/CNTs unique hetero-nanostructure shows significantly high-efficiency HER activity in 1.0 m KOH electrolyte with negligible onset overpotential, a small overpotential of 68 mV at -10 mA cm(-2), a low Tafel slope of 57 mV dec(-1), ","Normal,only alkaline.",13,0,0,1,C,Co,N,P,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1se01478a,South Korea,Chonnam Natl Univ,SUSTAINABLE ENERGY & FUELS,6.813,12/25/2021,4,180,"NiCoFe-LTH/NF behaves as a highly active durable 2D catalyst electrode for the UOR and HER with the required potentials of 1.337 V and 180 mV to achieve catalytic current densities of 25 and 10 mA cm(-2) respectively, in 1 M KOH with 0.33 M urea","Normal,only alkaline.",13,1,1,0,Co,Fe,Ni,O,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/d2na00100d,Peoples R China,Qingdao Univ,NANOSCALE ADVANCES,5.598,3/19/2022,1,66,"The ternary NiFeCoO nanofiber-based electrode reached an overpotential of 82 mV at the current density of 10 mA cm(-2) with a Tafel slope of 56 mV dec(-1) in 1 M KOH, which are close to those of Pt plate (66 mV at 10 mA cm(-2); the Tafel slope is 32 mV de","Normal,only alkaline.",13,0,1,0,Co,Fe,Ni,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.201801637,Peoples R China,Inst Qingdao Univ,CHEMELECTROCHEM,4.782,4/10/2019,6,159,"The catalyst showed high catalytic performance for HER, requiring an overpotential of 159mV to achieve 10 mA/cm(2), and displayed long-term stability in alkaline medium","Normal,only alkaline.",13,0,0,0,Co,Cu,Fe,Mo,Ni,None,None,None,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.solidstatesciences.2021.106613,India,Jadavpur Univ,SOLID STATE SCIENCES,3.752,5/28/2021,1,111,"The binder free NiSe2/CC exhibits superior catalytic activity employing overpotential of -111 mV and 210 mV in HER and OER to draw 10 mA/cm2 current density, respectively in 1M KOH solution","Normal,only alkaline.",13,1,1,0,C,Ni,Se,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/aenm.202200293,Canada,Inst Natl Rech Sci Energie Mat & Telecommun,ADVANCED ENERGY MATERIALS,29.698,4/22/2022,10,38,"As an example, the PtSi not only shows highly desirable electrocatalytic properties for the hydrogen evolution reaction (HER) with low overpotentials of 22, 38, and 66 mV at a current density of 10 mA cm(-2) in acidic, alkaline, and neutral media, respect","Normal,acid, alkaline and neutral.",13,0,0,0,C,Ge,Ir,Pd,Pt,Rh,Ru,Si,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.0171916jss,Peoples R China,Hunan Univ Technol,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,12/13/2019,23,139,These results indicate that the obtained catalyst presents an excellent electrocatalytic activity and durability for HER with an overpotential of 139 mV at 10 mA cm(-2) in 1 M KOH solution,"Normal,only alkaline.",13,0,0,0,Co,Ni,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2dt02204d,Peoples R China,Shanghai Univ Engn Sci,DALTON TRANSACTIONS,4.569,9/11/2022,0,193,"The optimized material could afford a current density of 10 mA cm(-2) with overpotentials of 138 and 193 mV for the HER in acidic and alkaline solutions, respectively","Normal,acid and alkaline.",13,1,0,0,C,P,Fe,Ni,None,None,None,None,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.04.038,Peoples R China,Wuhan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,6/18/2019,105,39,"Herein, we report the synthesis of nitrogen doped CoP nanoflower grown on conductive carbon cloth (N-CoP/CC) that possesses excellent HER performance, with an overpotential of 74 mV to achieve the current density of 10 mA cm(-2) in 1.0 M PBS (phosphate bu","Normal,only neutral.",13,0,0,1,C,Co,N,P,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/smll.201601131,Australia,Univ Adelaide,SMALL,15.153,7/20/2016,92,220,"In the case of carefully optimized sample of this electrocatalyst, 10 mA cm(-2) current density can be achieved for two half reactions in alkaline solutions-hydrogen evolution reaction and oxygen evolution reaction-at low overpotentials of 220 and 350 mV,","Normal,only alkaline.",13,1,1,0,C,Co,N,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.matchemphys.2019.122320,Pakistan,Bahauddin Zakariya Univ,MATERIALS CHEMISTRY AND PHYSICS,4.778,1/6/2020,14,220,"CuO@UiO-66 is a cost effective, highly efficient HER catalyst and required very low overpotential of 220 mV to achieve the benchmark of 10 mAcm(-2) in alkaline medium.","Normal,only alkaline.",13,1,0,0,Zr,Cu,O,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta00545e,Singapore,Natl Univ Singapore,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/24/2019,87,85,"Impressively, it delivers a current density of 10 mA cm 2 at low overpotentials of 90 mV in acidic media and 85 mV in alkaline media and small Tafel slope values of 30 mV dec 1 in acidic media and 34 mV dec 1 in alkaline media, respectively","Normal,acid and alkaline.",13,0,0,1,Co,Mo,S,None,None,None,None,None,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2022.140280,Peoples R China,South China Univ Technol,ELECTROCHIMICA ACTA,7.336,6/11/2022,1,76.8,"Specifically, it only needs overpotentials of 26.0, 94.0, and 76.8 mV to drive the current density of 10 mA cm-2 in the acidic, neutral, and alkaline solutions, respectively","Normal,acid, alkaline and neutral.",13,0,0,0,Co,Ni,O,P,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119635,Peoples R China,Harbin Inst Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,1/6/2021,65,128,"When used as a catalyst, the overpotentials for HER at a current density of 10 mA cm(-2) were 108, 128 and 106 mV in acidic, alkaline and neutral media, respectively","Normal,acid, alkaline and neutral.",13,0,0,0,C,Co,N,Ni,P,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.201901545,Peoples R China,City Univ Hong Kong,SMALL,15.153,1/13/2020,38,122,"Due to the collective effects including unique porous flowered architecture and the synergetic effect between the bimetallic alloy core and graphene shell, the Ni3Cu1@ NG-NC electrocatalyst obtained under optimized conditions exhibits highly efficient and","Normal,acid and alkaline.",13,0,0,0,C,Cu,N,Ni,None,None,None,None,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.ijhydene.2021.06.132,Peoples R China,Hubei Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,8/13/2021,4,23,"The elaborate yolk-shell nanostructured NiCoSe2 catalyst exhibits remarkable OER performance, delivering a low overpotential of 249 mV at a geometric current density of 10 mA cm(-2) in alkaline media, a small Tafel slope of 43 mV dec(-1) and a decent dura","Normal,only alkaline.",13,1,1,0,Co,Ni,Se,None,None,None,None,None,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.jpowsour.2018.08.027,Peoples R China,Univ Elect Sci & Technol China,JOURNAL OF POWER SOURCES,9.794,12/28/2018,66,111,"This hybrid electrocatalyst delivers outstanding hydrogen evolution reaction performance with very low onset potentials of -159 and -111 mV, low overpotentials of -209 and -227 mV at 10 mA cm(-2), and small Tafel slopes of 36.1 and 76.5 mV dec(-1) in acid","Normal,acid and alkaline.",13,1,1,0,C,Co,N,Se,None,None,None,None,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1007/s42114-022-00455-w,Peoples R China,Beijing Normal Univ,ADVANCED COMPOSITES AND HYBRID MATERIALS,11.806,5/10/2022,1,12,"Electrochemical test demonstrates that CoP electrocatalyst (CoPOH120) needs only a small overpotential (12 mV) to achieve a current density as high as 10 mA cm(-2), which surpasses most of hydrogen evolution catalysts working in alkaline environment","Normal,only alkaline.",13,0,0,0,Co,O,P,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.carbon.2020.03.017,Australia,Univ Wollongong,CARBON,11.307,6/11/2020,31,181,"Due to the synergistic effects of the stable metallic Ni active sites and the N-doped carbon support, the optimized Ni@NC6-600 sample exhibits stable and high catalytic activity, only requiring an overpotential of 181 mV to drive 10 mA/cm(2) towards the H","Normal,only alkaline.",13,1,0,0,C,N,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1039/c8ta00622a,Peoples R China,Tianjin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,87,120,"Owing to the bicontinuous nanostructure, amorphous atomic arrangement, metallic nature, and the substitution of Ni by Fe, np-(Ni0.67Fe0.33)(4)P-5 exhibits excellent catalytic performance with the overpotentials of 245 mV and 120 mV at the current density ","Normal,only alkaline.",13,1,1,0,Fe,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,10.1039/c9nj03531a,Peoples R China,Univ Macau,NEW JOURNAL OF CHEMISTRY,3.925,10/4/2019,8,208,"The optimized electrocatalyst, Co-TiN@NG-2/CC, shows a low overpotential of similar to 208 mV to drive a current density of 10 mA cm(-2) and long-term durability in 1 M KOH","Normal,only alkaline.",13,1,0,0,C,Co,N,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.7b18439,Peoples R China,Fuzhou Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,65,27.9,"Besides, NiCo2S4 BHSs as a HER catalyst also possessed a small onset overpotential (27.9 mV) and a low overpotential (89.7 mV at 10 mA cm(-2)) under alkaline conditions","Normal,only alkaline.",13,0,1,0,Co,Ni,S,None,None,None,None,None,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.jpowsour.2021.230514,Peoples R China,Southwest Jiaotong Univ,JOURNAL OF POWER SOURCES,9.794,10/9/2021,6,88,"The as-synthesized Co3O4/CeO2 HSs and NiO/CeO2 HSs demonstrated outstanding bifunctional electrocatalytic performance for hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) in alkaline surroundings, supplying low overpotentials of at 10","Normal,only alkaline.",13,1,1,0,Ce,Co,Ni,O,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcis.2021.10.088,Peoples R China,Northeast Normal Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2/6/2022,0,134,"Carbon-coated Mo/MoO2 shows overpotential of 134, 108 and 164 mV to deliver current density of 10 mA cm(-2) under alkaline, acidic and neutral solution, respectively","Normal,acid, alkaline and neutral.",13,0,0,0,C,Mo,N,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.03.0130360-3199,Peoples R China,Zhejiang Sci Tech Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/29/2022,2,80,"Hence, the CNF/Co3S4/MoS2 shows outstanding catalytical performance in water electrospinning, only 80 mV required to drive 10 mA cm(-2) current density with the Tafel slope of 99.2 mV dec(-1) in alkaline media","Normal,only alkaline.",13,0,0,0,Co,Mo,N,S,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ab485d,Peoples R China,Beijing Normal Univ,NANOTECHNOLOGY,3.953,12/24/2019,8,210,"In an alkaline medium, NiFeMoS-400 depicts superior performance for hydrogen evolution reaction (HER), giving an overpotential of 210 mV at 10 mA cm(-2)","Normal,only alkaline.",13,1,0,0,Fe,Mo,Ni,O,S,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10.1039/c6nr07676a,Peoples R China,USTC,NANOSCALE,8.307,1/1/2016,72,143,"In this work, we develop a facile synthesis of amorphous defectrich CoMoS4 via a one-step hydrothermal method, and under alkaline conditions; the CoMoS4 electrode can generate a current density of 10 mA cm(-2) at the overpotentials of 143 mV for HER and 3","Normal,only alkaline.",13,1,1,1,Co,Mo,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcat.2022.04.009,Peoples R China,Hebei Univ Technol,JOURNAL OF CATALYSIS,8.047,6/17/2022,1,35,"The Ni(3)S(2 )catalyst with nickel vacancies exhibits an ultralow overpotential of 35 mV at 10 mA cm(-2) in 1 M KOH electrolyte, outperforming commercial Pt/C (56 mV) and most reported non-precious electrocatalysts","Normal,only alkaline.",13,0,1,0,Ni,S,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2021.03.039,Peoples R China,Beijing Univ Technol,JOURNAL OF ENERGY CHEMISTRY,13.599,2/25/2022,5,46.3,"The resulting C@NiCoP exhibits superior performance for pH-universal electrocatalytic hydrogen evolution reaction (HER), particularly representing a low overpotential of 46.3 mV at 10 mA cm(-2) and Tafel slope of 44.1 mV dec(-1) in alkaline media","Normal,only alkaline.",13,0,0,0,C,Co,Ni,P,None,None,None,None,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.04.046,Peoples R China,Changzhou Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,6/16/2020,3,85.7,"The optimized sample ZIF8-12Mo-850 displayed a low over-potential of similar to 85.7 mV to deliver a current density of 10 mA cm(-2), with a corresponding Tafel slope of similar to 69.7 mV dec(-1) in 1 M KOH","Normal,only alkaline.",13,0,0,0,C,Mo,N,P,Zn,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1038/s41467-020-18064-w,Singapore,Nanyang Technol Univ,NATURE COMMUNICATIONS,17.694,8/25/2020,101,18.5,"Herein, we report uniformly dispersed iridium nanoclusters embedded on nitrogen and sulfur co-doped graphene as an efficient and robust electrocatalyst for both HER and OER at all pH conditions, reaching a current density of 10mA cm(-2) with only 300, 190","Normal,acid, alkaline and neutral.",13,1,0,0,C,N,S,Ir,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/cssc.201800856,India,NISER,CHEMSUSCHEM,9.14,8/2/2018,40,51,"The catalyst exhibits a current density of 10mAcm(-2) at overpotentials of 5 and 51 mV, with Tafel slopes of 29 and 64 mVdec(-1) in 0.5 m H2SO4 and 0.5 m KOH","Normal,acid and alkaline.",13,0,1,0,C,N,O,Pt,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.152314,Peoples R China,Qingdao Univ,APPLIED SURFACE SCIENCE,7.392,3/21/2022,4,83,"The obtained NiCoP electrocatalyst behaves outstanding catalytic performances for HER in alkaline media with 83 mV initial overpotential at 10 mA cm(-2), as well as the low Tafel slopes of 41 mV dec(-1)","Normal,only alkaline.",13,0,0,0,Co,Ni,P,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2022.116110,Iran,Univ Tabriz,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,3/24/2022,1,184,"Here, the prepared electrode to achieve a current density of 10 mA cm(-2) requires an overpotential of 184 mV with a Tafel slope of 97 mV dec(-1) in alkaline solution (1 M KOH) and an overpotential of 140 mV with a Tafel slope of 53.6 mV dec -1 in acidic ","Normal,acid and alkaline.",13,1,0,1,S,O,Ni,Co,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.electacta.2017.06.047,Peoples R China,Zhejiang Sci Tech Univ,ELECTROCHIMICA ACTA,7.336,8/20/2017,46,187,The PdNi/CNFs-1:2 catalyst exhibits high catalytic activity in the HER with a low overpotential of 55 mV at a current density of 10 mA cm(-2) in an acidic solution,"Normal,only acid.",13,0,0,0,C,Ni,Pd,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.nanoen.2022.107656,Peoples R China,Nanjing Xiaozhuang Univ,NANO ENERGY,19.069,9/6/2022,0,4.2,"As expected, Ru/Cd0.02Se4 requires overpotentials as low as 4.2 and 6.3 mV at 10 mA cm(-2), and has 8.1 and 9.6 times higher turnover frequency (TOF) than Ru/Se-x in alkali and alkaline seawater, respectively, superior to Pt/C and most other catalysts rep","Normal,only alkaline.",13,0,1,0,Ru,Cd,Se,None,None,None,None,None,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,10.1016/j.jallcom.2019.153161,Peoples R China,Xuzhou Univ Technol,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2/4/2020,21,111,"The optimal Fe1Co3Mo3P-O NPs show ultralow overpotentials of 111 mV and 231 mV for hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) at the current density of 10 mA cm(-2) in 1 M KOH, respectively","Normal,only alkaline.",13,1,1,0,Fe,Co,Mo,O,P,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/cctc.202100129,Peoples R China,Harbin Inst Technol,CHEMCATCHEM,5.497,3/22/2021,3,37,"As a result, the Co doped VN NSAs display an outstanding HER performance (overpotential of 37 mV at 10 mA cm(-2) and Tafel slope of 41 mV dec(-1)), which is even close to the commercial Pt/C catalyst under alkaline conditions","Normal,only alkaline.",13,0,0,0,Co,N,V,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
