TEST,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,HWP,Remark_Sentence,Bug_Note,PH,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1021/acssuschemeng.9b00105,Peoples R China,Jilin Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,6/14/2019,42,0.87,"In addition, it also exhibits excellent ORR performance in both alkaline and acid electrolytes, including a positive onset potential (0.97 V versus 0.79 V) and half-wave potential (0.87 V versus 0.69 V), and a low Tafel slope (46.1 mV.dec(-1) versus 48.2 mV.dec(-1))","Normal,acid and alkaline.",13,0,1,0,C,N,Co,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1021/acs.energyfuels.2c02061,Peoples R China,China Univ Geosci,ENERGY & FUELS,4.654,8/3/2022,0,0.918,"The half-wave potential (E-1/2) of 3D Mn-N-x/CS is high at 0.918 and 0.720 V under alkaline and acidic conditions, respectively","Normal,acid and alkaline.",13,0,0,0,C,Mn,N,None,None,None,None,None,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2019.134982,Peoples R China,Hunan Univ,ELECTROCHIMICA ACTA,7.336,11/5/2019,28,0.84,"Besides, remarkable ORR electrocatalytic activity with a half-wave potential of 0.84 V in alkaline media is achieved","Normal,only alkaline.",13,0,0,0,C,N,Rh,None,None,None,None,None,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12678-018-0496-9,Peoples R China,Jiangsu Normal Univ,ELECTROCATALYSIS,2.933,1/25/2019,12,0.83,"Thus, in alkaline medium, the Fe-S,N-C shows an expected high ORR activity with a onset potential of 0.95V and half-wave potential of 0.83V","Normal,only alkaline.",13,0,1,0,C,N,S,Fe,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cctc.201500893,Peoples R China,Chinese Acad Sci,CHEMCATCHEM,5.497,3/2/2016,47,0.768,"Accordingly, the NS-G exhibits excellent ORR performance with a positive half-wave potential of 0.768 V (versus reversible hydrogen electrode), four-electron pathway, low Tafel slope of 60 mVdec(-1), and high stability in alkaline medium","Normal,only alkaline.",13,0,0,0,C,N,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ab5b56,Peoples R China,Chinese Acad Sci,NANOTECHNOLOGY,3.953,3/5/2020,7,0.81,"The 0.010-Fe/NHPCS-800 catalyst outperforms the most effective ORR activities among a series of Fe/NHPCS samples with onset potential of 0.95 V (versus reversible hydrogen potential) and half-wave potential of 0.81 V, which is almost the same as the commercial Pt/C (0.96 and 0.81 V, correspondingly) in 0.10M KOH","Normal,only alkaline.",13,0,1,0,C,Fe,O,Si,N,None,None,None,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcat.2018.10.025,Peoples R China,Guangxi Univ,JOURNAL OF CATALYSIS,8.047,12/28/2018,70,0.7,The overall oxygen redox activity (Delta E = E-j=10 - E-1/2) (0.70 V in alkaline media and 0.86 V in acidic media) of the catalyst for both ORR and OER is much higher than those of none precious metal catalysts previously reported,"Normal,acid and alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2019.04.093,Peoples R China,Zhejiang Normal Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,9/4/2019,10,0.89,"The as-prepared PdAu NDs exhibited dramatically enhanced catalytic properties towards oxygen reduction reaction (ORR) under the alkaline conditions, showing the more positive half-wave potential (0.890 V) relative to commercial Pd black (0.808 V), coupled with the 8.3-fold enlargement in mass activity (MA)","Normal,only alkaline.",13,0,1,0,Au,Pd,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ac4fe3,Peoples R China,Chinese Acad Sci,NANOTECHNOLOGY,3.953,2/26/2022,0,0.924,The obtained Fe-N-C ORR catalyst delivered a half-wave potential (E (1/2)) of 0.924 V in a 0.1 M KOH solution and 0.77 V in a 0.1 M HClO4 solution,"Normal,acid and alkaline.",13,0,0,0,C,N,Fe,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2020.147786,Peoples R China,Xinjiang Univ,APPLIED SURFACE SCIENCE,7.392,12/3/2020,22,0.8,"Significantly, the CoNi@NCNTs-700 exhibits excellent electrocatalytic activity including half-wave potential (E-ORR,E- 1/2) of 0.80 V, lower operating voltage (E-OER,E- 10) of 1.60 V at 10 mA cm(-2) and potential difference (Delta E) of 0.80 V between E-OER,E- 10 to E-ORR,E- 1/2 in 0.1 M KOH, and low overpotential (EHER, 10) of -0.130 V reaching 10 mA cm(-2) in acidic medium","Normal,acid and alkaline.",13,1,1,0,C,Co,N,Ni,None,None,None,None,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cy01328d,Peoples R China,Jiangsu Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,12/28/2018,22,0.81,"The Fe3O4/FeNSG-3 catalyst shows a positive ORR onset potential (0.951 V) and half-wave potential (0.810 V), comparable to those of the commercial Pt/C electrocatalyst in alkaline media","Normal,only alkaline.",13,0,1,0,C,Fe,N,O,None,None,None,None,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.3390/catal12030273,Peoples R China,Henan Normal Univ,CATALYSTS,4.501,4/7/2022,0,0.821,"The porous catalyst displays a comparable activity for oxygen reduction reaction (ORR) to that of commercial Pt/C catalyst, with a half-wave potential of 0.821 V-vsRHE in alkaline media and 0.672 V-vsRHE in acid electrolyte","Normal,acid and alkaline.",13,0,0,0,C,Co,Fe,N,O,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.8b04105,Peoples R China,Cent S Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,12/28/2018,38,0.88,The optimized Fe-N/C catalyst exhibits an outstanding ORR catalytic performance with a half-wave potential of 0.88 V and limiting current density of 6.0 mA cm(-2) in 0.1 M KOH,"Normal,only alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.mtener.2020.100452,Peoples R China,Ocean Univ China,MATERIALS TODAY ENERGY,9.257,10/26/2020,17,0.83,"RHE) and a half-wave potential of 0.83 V in 0.1 M KOH, comparable to the commercial Pt/C","Normal,only alkaline.",13,0,0,0,C,Co,N,None,None,None,None,None,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0ta04331a,Peoples R China,Changzhou Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,11/27/2020,20,0.8,"The MOF was studied as an unpyrolyzed bifunctional electrocatalyst in an alkaline half-cell, where it delivered an ORR half-wave potential of 0.80 V vs","Normal,only alkaline.",13,0,0,0,Co,O,N,C,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,10.1007/s10934-022-01234-0,Peoples R China,Qingdao Univ,JOURNAL OF POROUS MATERIALS,2.523,3/30/2022,0,0.9,Electrochemical test shows that HD-CAs-Pt own a good half-wave potential (0.89 V in 0.5 M H2SO4 and 0.90 V in 0.1 M KOH) with a Pt content of 4.4 wt %,"Normal,acid and alkaline.",13,0,0,0,C,Pt,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12678-020-00614-x,Peoples R China,Chinese Acad Sci,ELECTROCATALYSIS,2.933,8/6/2020,3,0.55,"In alkaline solution, 10%Co@TiC0.25N0.75 shows appreciable ORR activity with onset and half-wave potential located at 0.85 and 0.73 V respectively; the performance is higher than that of TiN (0.69 and 0.55 V) and single-phase TiC0.25N0.75(0.74 and 0.62 V)","Normal,only alkaline.",13,0,1,0,Ti,N,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1007/s12678-020-00614-x,Peoples R China,Chinese Acad Sci,ELECTROCATALYSIS,2.933,8/6/2020,3,0.73,"In alkaline solution, 10%Co@TiC0.25N0.75 shows appreciable ORR activity with onset and half-wave potential located at 0.85 and 0.73 V respectively; the performance is higher than that of TiN (0.69 and 0.55 V) and single-phase TiC0.25N0.75(0.74 and 0.62 V)","Normal,only alkaline.",13,0,1,0,C,Co,N,Ti,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/nn505582e,Peoples R China,Harbin Inst Technol,ACS NANO,18.027,12/1/2014,449,0.92,"The onset potential and the half-wave potential for the ORR at these carbonized nanoparticles is up to 1.03 and 0.92 V (vs RHE) in 0.1 M KOH solution, respectively, which represents the best ORR activity of all the non-noble metal catalysts reported so far","Normal,only alkaline.",13,1,1,0,C,Fe,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.electacta.2018.02.017,Peoples R China,Shanghai Inst Technol,ELECTROCHIMICA ACTA,7.336,12/28/2018,38,0.825,"As electrocatalysts in alkaline media, these porous carbons show high ORR activity with half wave potential up to 0.825 V vs","Normal,only alkaline.",13,0,0,0,S,N,C,None,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.electacta.2017.02.144,Peoples R China,Beijing Univ Chem Technol,ELECTROCHIMICA ACTA,7.336,4/1/2017,23,0.72,"Such a unique structure makes the material a superior oxygen reduction catalyst with an early onset potential (0.92 V), an early half-wave potential (0.72 V), a high current retention (91.7%, after 20,000 s), and good methanol tolerance in an alkaline electrolyte, enabling the catalyst the best among the developed Fe-FeOx oxygen reduction catalysts","Normal,only alkaline.",13,1,1,0,C,Fe,O,N,None,None,None,None,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/gch2.201700086,Peoples R China,Qingdao Univ,GLOBAL CHALLENGES,5.135,1/30/2018,8,0.831,"Therefore, as expected, the sample with 6.67 wt% Co content (Co/N-r-GO-5%-850) exhibits better ORR activity with a higher half-wave potential of 0.831 V, a more positive onset potential of 0.921 V than Pt/C, and a comparable limiting current density in alkaline medium","Normal,only alkaline.",13,0,1,0,Co,N,O,C,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cssc.201802369,Peoples R China,Weifang Med Univ,CHEMSUSCHEM,9.14,3/7/2019,40,0.86,The onset potential (E-onset=1.01 V) and half-wave potential (E-1/2=0.86 V) of PNFc-900 exceeded those of commercial Pt/C (E-onset=0.99 V and E-1/2=0.84 V) in alkaline conditions,"Normal,only alkaline.",13,1,1,0,P,Fe,C,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/er.6247,Peoples R China,Guangdong Lab,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,12/24/2020,9,0.85,"For ORR, the catalyst showed superior ORR activity with an attractive half-wave potential of 0.85 V (vs RHE), remarkable methanol tolerance, and robust long-term stability under alkaline electrolyte","Normal,only alkaline.",13,0,0,0,Co,N,C,None,None,None,None,None,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2021.163225,Peoples R China,Agr Univ Hebei,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,3/25/2022,7,0.84,"As a result, the Co/S,N-C exhibits prominent electrocatalytic activity with comparable half wave potential to commercial Pt/C (0.84 V vs RHE) in alkaline condition","Normal,only alkaline.",13,0,0,0,C,Co,N,S,None,None,None,None,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2022.135700,Peoples R China,China Three Gorges Univ,CHEMICAL ENGINEERING JOURNAL,16.744,4/27/2022,2,0.9,"By rotating disk electrode (RDE) test in alkaline media, Sb-N-C exhibits a most positive half-wave potential of 0.90 V vs","Normal,only alkaline.",13,0,0,0,Sb,N,C,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10853-022-06972-9,Peoples R China,Univ Sci & Technol Beijing,JOURNAL OF MATERIALS SCIENCE,4.682,3/18/2022,1,0.969,"Owing to its unique structure, F-CHNS-900 catalyst shows excellent ORR performance in 0.1 M KOH with an onset potential of 1.060 V versus reversible hydrogen electrode (RHE), and a half-wave potential of 0.969 V versus RHE, long-time durability, and free of methanol tolerance, superior to Pt/C (20 wt%)","Normal,only alkaline.",13,1,1,0,C,Cl,F,Zn,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9ta05981d,Peoples R China,Cent South Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,10/22/2019,49,0.88,"The obtained composites exhibit outstanding catalytic activity towards oxygen reduction in alkaline media, with a high onset potential of +1.05 V and half-wave potential of +0.88 V, as well as excellent durability","Normal,only alkaline.",13,1,1,0,C,Fe,N,None,None,None,None,None,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1039/d1nj02061g,India,CSIR Cent Electrochem Res Inst CECRI,NEW JOURNAL OF CHEMISTRY,3.925,9/1/2021,2,0.56,"The ORR was more active on the Korea advanced institute of science and technology (KIT)-6-derived Co3O4 (Co3O4-K6) material, which displayed a more positive onset potential of 0.85 V, a half-wave potential of 0.56 V and a better current density in alkaline medium","Normal,only alkaline.",13,0,1,0,Co,O,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsaem.8b01333,Peoples R China,Northwest Normal Univ,ACS APPLIED ENERGY MATERIALS,6.959,2/27/2019,16,0.865,"Especially, the catalyst exhibits superior ORR electrocatalytic activity than that of the commercial Pt/C (20 wt %) in 0.1 M KOH: 0.962 and 0.865 V (vs RHE) of onset and half-wave potential was obtained, which is 8/22 mV positive than that for Pt/C, respectively","Normal,only alkaline.",13,0,1,0,C,Fe,I,N,S,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2021.132150,Peoples R China,Hebei Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,12/15/2021,12,0.851,"Besides, the obtained Co-SAs@NHOPC also exhibited excellent performance for the oxygen reduction reaction (ORR) in 0.1 M KOH with a half-wave potential of 0.851 V versus reversible hydrogen electrode (RHE)","Normal,only alkaline.",13,0,0,0,N,Co,C,None,None,None,None,None,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10562-022-04126-9,Peoples R China,China Three Gorges Univ,CATALYSIS LETTERS,2.936,9/6/2022,0,0.792,"Notably, comparing with other nickel salts-doped Ni-OMS-2 catalysts, the resulting Ni-OMS-2 with NiNH2SO3 dopant exhibits impressive electrocatalytic performance toward ORR in alkaline (0.1 M KOH), with a more positive E-onset (0.866 V) and E-1/2 (0.792 V), as well as high limited diffusion current (5.03 mA/ cm(2)), respectively","Normal,only alkaline.",13,0,1,1,K,O,Mn,Ni,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.electacta.2019.06.122,Peoples R China,Qingdao Univ Sci & Technol,ELECTROCHIMICA ACTA,7.336,8/26/2019,19,0.821,"The values for its onset potential (0.923 V vs RHE), half wave potential (0.821 V vs RHE) and limiting diffusion current density (4.89 mA/cm(2)) in 0.1 M KOH are close to those of commercial Pt/C (0.945 V, 0.839 V and 5.01 mA/cm(2), respectively)","Normal,only alkaline.",13,0,1,0,C,N,P,S,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpowsour.2019.227659,Peoples R China,Shanghai Univ Elect Power,JOURNAL OF POWER SOURCES,9.794,3/20/2020,19,0.84,"Notably, the sample prepared at 950 degrees C (FeNC-950) exhibits the best ORR activity among the series in alkaline media (with an onset and half-wave potential at +0.94 and + 0.84 V vs","Normal,only alkaline.",13,0,1,0,C,Fe,N,None,None,None,None,None,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.150114,Peoples R China,Harbin Inst Technol,APPLIED SURFACE SCIENCE,7.392,7/1/2021,8,0.86,"Owing to the ultra-high specific surface area (2127 m2 g-1), large pore volume (5.77 cm3 g-1), and bimodal-pore structure (micropores and mesopores), the optimized catalyst exhibited an excellent ORR activity (a half-wave potential of 0.86 V), as well as outstanding durability and methanol tolerance in alkaline medium","Normal,only alkaline.",13,0,0,0,C,N,Zn,O,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/admi.201800184,Germany,Univ Freiburg,ADVANCED MATERIALS INTERFACES,6.389,12/28/2018,33,0.81,An optimized MH-DCNT ORR catalyst exhibits a half-wave potential of 0.81 V versus reversible hydrogen electrode and limiting current density of 5.0 mA cm(-2) at an electrode rotation speed of 1600 rpm in 0.1 m KOH,"Normal,only alkaline.",13,0,0,0,C,S,O,N,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jelechem.2020.114732,Peoples R China,East China Univ Technol,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,11/25/2020,8,0.87,"The resultant NPPC, as metal-free electrocatalyst for ORR, exhibits outstanding electrocatalytic performance with a more positive half-wave potential of 0.87 V, longer durability and superior tolerance to methanol than those of commercial Pt/C in alkaline solution","Normal,only alkaline.",13,0,0,0,C,N,P,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0nr02486d,Peoples R China,Chinese Acad Sci,NANOSCALE,8.307,7/17/2020,56,0.81,The obtained TA-NiFe@NCNT product exhibited a low overpotential of only 310 mV at a current density of 10 mA cm(-2)during OER in 0.1 M KOH (cf.401 mV for IrO2) and an ORR activity in 0.1 M KOH (onset potential of 0.93 V and half-wave potential of 0.81 Vvs.RHE) comparable to a commercial Pt/C catalyst (onset potential of 0.99 V and half-wave potential of 0.82 Vvs.RHE),"Normal,only alkaline.",13,0,1,1,Fe,Ni,N,C,None,None,None,None,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adfm.202108345,Peoples R China,Dalian Univ Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,9/29/2021,13,0.91,"The Fe-N/C-SAC delivers remarkable alkaline oxygen reduction reaction (ORR) activity with a half-wave potential of 0.91 V and record kinetic current density up to 55 mA cm(-2), outperforming the benchmark Pt/C","Normal,only alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2021.132315,Canada,Univ Waterloo,CHEMICAL ENGINEERING JOURNAL,16.744,12/22/2021,3,0.91,"As a result, Fe-N-PCNS displays an excellent electrocatalytic performance for oxygen reduction reaction with positive half-wave potential (0.91 V), large kinetic limiting current density (54.3 mA cm-2), high stability and superior methanol resistance in alkaline media, which surpasses those of Pt/C catalyst","Normal,only alkaline.",13,0,0,0,Fe,N,C,None,None,None,None,None,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.6b10793,Peoples R China,Peking Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,11/30/2016,10,0.8,"For the as-prepared Co3Mo2OxN6-x , catalyst, uniformly dispersed on XC-72, with the particle size averaged at 5 nm, the catalytic activities toward oxygen reduction reaction in alkaline media are related to the commercial Pt/C, such as the comparable onset potential (0.9 V vs RHE), half-wave potential (0.8 V vs RHE), and even higher specific activity (82.7 mA cm(-2) at 0.7 V)","Normal,only alkaline.",13,1,1,0,C,Mo,Co,O,N,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acssuschemeng.0c05509,Peoples R China,Chinese Acad Sci,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2/26/2021,12,0.91,"Profiting from the synergistic effect of the hierarchically porous carbon support with a rodlike structure and the large number of Fe-N-4 moieties, the newly prepared Fe-SA/NCS exhibits excellent ORR catalysis activities with a half-wave potential of 0.91 V vs RHE in 0.1 M KOH as well as 0.77 V vs RHE in 0.1 M HClO4","Normal,acid and alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
